trial,fold,best_val_acc,best_epoch,best_train_loss,best_val_loss,lr,batch_size,base_filters,conv_channels,dropout,hidden
0,2,0.7407407407407407,4,0.6934153492297601,0.6913491509578846,0.0003574712922600243,8,64,"(64, 128)",0.40055750587160444,256
0,3,0.7777777777777778,8,0.548899793296779,0.5293869464485733,0.0003574712922600243,8,64,"(64, 128)",0.40055750587160444,256
0,4,0.8148148148148148,6,0.6097609329661098,0.6057910808810482,0.0003574712922600243,8,64,"(64, 128)",0.40055750587160444,256
0,5,0.8888888888888888,10,0.5881944566691687,0.43727098019034777,0.0003574712922600243,8,64,"(64, 128)",0.40055750587160444,256
1,1,0.5,1,0.6912380501076028,0.6939769812992641,0.0016967533607196547,8,32,"(32, 64)",0.40592644736118977,256
1,2,0.5185185185185185,3,0.693976239326897,0.6930386909732112,0.0016967533607196547,8,32,"(32, 64)",0.40592644736118977,256
1,3,0.48148148148148145,1,0.6989949876015339,0.694030189955676,0.0016967533607196547,8,32,"(32, 64)",0.40592644736118977,256
1,4,0.5185185185185185,1,0.7257823555841358,0.6924558568883825,0.0016967533607196547,8,32,"(32, 64)",0.40592644736118977,256
1,5,0.5185185185185185,5,0.6947227716445923,0.6930583075240806,0.0016967533607196547,8,32,"(32, 64)",0.40592644736118977,256
2,1,0.5714285714285714,9,0.6848083270920647,0.6672478488513401,0.000471705203762518,8,48,"(48, 96)",0.13252579649263976,128
2,2,0.7407407407407407,7,0.6742354729853639,0.6435026129086813,0.000471705203762518,8,48,"(48, 96)",0.13252579649263976,128
2,3,0.7777777777777778,8,0.6390639972796134,0.5868817082157841,0.000471705203762518,8,48,"(48, 96)",0.13252579649263976,128
2,4,0.7777777777777778,5,0.6412822002664619,0.5964123209317526,0.000471705203762518,8,48,"(48, 96)",0.13252579649263976,128
2,5,0.5185185185185185,10,0.6910591901989158,0.6881048480669657,0.000471705203762518,8,48,"(48, 96)",0.13252579649263976,128
